NearestPond,Type
664.9355247769155,0
701.6633096650271,0
739.9023982704173,0
636.2146558379129,2
609.8011377064047,2
586.3520068707705,2
566.2366718268427,2
530.8917764481869,2
487.53954017512035,2
445.62131295497613,2
405.5838175170379,2
364.3927721901817,0
321.29050136664614,0
280.6449346109981,0
243.6903655538074,0
212.3642192907941,0
163.54417423892872,2
113.2708225381413,2
64.26398676515673,2
25.41168464060763,2
37.98002889134775,0
44.13043893708819,0
65.31713825335001,0
22.091289734296357,1
35.93716125301457,1
56.02064793807156,0
71.22637750702178,0
102.37259264717844,2
73.84212297261404,2
23.34386447972415,2
17.900046470146144,0
67.59928294558762,0
82.11842409168909,0
31.148100416714403,0
19.943705499969,0
70.89497913281468,0
84.1688680512614,2
49.61192296014931,2
32.753363498509394,2
66.33738789101633,2
49.31588922405765,0
19.131464514501335,0
22.12909060971868,2
34.55585516779668,2
84.30651575728984,2
135.01824607757607,2
138.77641370831526,3
88.20759393098986,3
38.67000812231238,3
18.71169710513195,3
57.308413088440005,3
41.56754954765383,2
64.4639641669153,2
61.700162679619034,2
78.58106201500195,0
47.434841450012115,0
59.622881394416474,0
100.44604404052554,0
147.82891589537948,0
191.0175774047871,0
151.28128968956287,0
120.08584900124185,0
105.3175045379683,0
113.57662214207123,0
140.86930472682724,0
178.67583683383134,0
183.03862970934495,2
153.81544347646323,2
137.59528878396296,2
139.00768004189243,2
157.57915756883475,2
188.298765407544,2
168.28665583964298,0
118.60153614345239,0
70.9489047623219,0
34.97131084366248,0
51.32444203457636,0
96.26688670880138,0
117.63716829101361,0
66.8328099567482,0
17.360308669967107,0
36.64589898567991,0
87.12755878998485,0
138.00732760998716,0
106.4586087866003,2
61.185364177038316,2
37.12482866377644,2
65.09480005258733,2
110.99903601832288,2
160.08847710092593,2
210.14151588521906,2
260.602237742345,2
311.2710595368332,2
362.059179842449,2
412.9210862816239,2
463.8309717700571,2
514.773034991796,2
545.1346364438544,0
576.5788777953834,0
610.4393142016561,0
646.3350798600377,0
683.9444748820216,0
722.9987498313261,0
614.1813935151865,2
586.8680248165351,2
562.544635821951,2
541.6152575126196,2
517.9666316944453,2
473.5811498295737,2
430.4503585069125,2
388.99376895339475,2
349.80900282137026,2
307.07529279356464,0
264.39908089216436,0
224.9261590689037,0
190.65853429504858,0
164.8760523311818,0
121.48759658100788,2
73.48804438254386,0
22.66407185047942,0
28.22500470286644,0
17.77512990702193,0
51.259125521535175,0
43.48984298458909,1
51.88742538739621,1
82.36434386270484,0
93.34199306697771,0
123.77248567180358,2
80.298105447814,2
39.43905555717084,2
37.83238575115879,0
75.28100128710548,0
82.3869459364245,0
39.83050213958714,0
31.871783696595955,0
75.03098486488422,0
89.9486853877627,2
39.24235237609993,2
12.48052812074386,2
49.755915784382886,0
46.383285801360685,0
2.8513770944579484,2
42.69481966752814,2
50.24989600377248,2
91.76063204410454,2
126.45491627468884,2
138.4875193877948,3
87.9573338422846,3
38.35363676247751,3
8.716562292265985,3
54.4903553929316,2
15.146904291016355,2
51.47367219150925,2
88.16449483162133,2
96.33878424322556,0
73.27008662867718,0
81.66549155134643,0
114.81879215096721,0
157.83085072830585,0
177.61264002300192,0
134.11751894421272,0
97.71805600258155,0
78.9334761684112,0
89.62509875499725,0
122.29163993971653,0
164.31066873611547,0
164.1957796524199,2
130.94827315394556,2
111.51536952613802,2
113.24801653266341,2
135.33566579942575,2
170.0216425929793,2
175.15748725194553,0
128.33803203987253,0
86.40787586164905,0
60.559752910555794,0
71.23395450739898,0
108.1047999847019,0
122.18820637669783,0
74.74916823552125,0
37.88458877455215,0
49.73450451640244,0
93.28578084800986,0
141.84908468343707,0
118.17158510074576,2
79.99041012345909,2
63.564651117032206,2
83.00967702295702,2
122.26523308329361,2
167.97236372929137,2
216.07385028602448,2
265.26910624396737,2
315.04479983243596,2
365.1622135567053,2
415.49622168477487,2
465.97510988972294,2
494.28705472426174,0
523.9944527015256,0
556.5318426602354,0
591.4311492440457,0
628.2976384526609,0
666.8037554963825,0
706.6801161510789,0
592.510511320171,2
564.2440160742589,2
538.985287874246,2
517.1763115611308,2
499.27030817333963,2
460.72019526579004,2
416.4094068630252,2
373.5432741858481,2
332.6826733226547,2
294.55676125601303,0
249.90647248385386,0
207.8457463491903,0
170.3063330104056,0
140.95021862666874,0
125.65171510965266,0
78.36903385694393,0
35.64157160508484,0
39.40073296269128,0
9.274830953397474,0
41.97233146743919,2
33.2879623926391,2
74.12641327883652,1
107.09962394164336,1
117.27678069491697,0
137.4549722491753,2
94.04497704099698,2
62.98844374909581,2
62.7994576979298,0
89.41805554698176,2
59.96760352774069,0
48.78930068136268,0
37.42958877313639,2
69.73772117908618,2
65.89843907798165,2
44.94632074646688,2
3.0854076121490204,0
26.21498195502022,0
57.20441567746073,0
20.624471039656495,2
23.581102375814194,2
46.8028610856567,2
78.68457250001184,2
106.46587166832039,2
143.1784960471943,3
95.36207854081071,3
53.3687741781382,3
34.69058811974429,3
53.51358086339315,2
11.515378354368298,2
50.44853900448755,2
100.50356917215423,2
117.42614625328092,0
99.44120288546995,0
105.76014263213801,0
132.9617142633609,0
171.37428517908532,0
167.35024212924043,0
120.3763360533194,0
77.9653453746397,0
52.63855660794331,0
67.58146273038275,0
107.08798742824392,0
153.20674757190736,0
147.7119013181432,2
109.71444239477931,2
85.67668476178946,2
87.91296543632792,2
114.89921562017238,2
154.14184502953864,2
185.58336501255155,0
142.39534535403564,0
106.30360793312936,0
86.68091424672183,0
93.75720914609943,0
122.50968165174696,0
131.9956868584802,0
90.05447730695795,0
63.01356077941139,0
70.75106359457102,0
105.89987443341245,0
150.32528854677824,0
134.15328659430827,2
102.24902425351478,2
90.02379960784711,2
104.62052660933351,2
137.76164080054815,2
179.45037459555817,2
224.9832755298289,2
272.43845205344013,2
320.9630564930381,2
370.13530513211083,2
419.7261621629774,2
444.92355176792927,0
472.45832161759034,0
503.3577437453073,0
537.0402354233397,0
573.0140029913587,0
610.8730750002319,0
650.2868687687547,0
690.9879468716217,0
571.2432531880714,2
541.9678230138395,2
515.7079560230393,2
492.94697367111564,2
474.1899749472525,2
449.05097930709246,2
403.6164066153626,2
359.379339103249,2
316.84383172552765,2
276.797464853204,2
237.48829950110513,0
192.8969310601919,0
151.85279957169564,0
118.1159365073556,0
99.42776228394001,0
91.01903028655485,0
58.55411964508287,0
60.9079895997305,0
35.4640293648081,0
31.720343512953903,2
18.832951572329094,2
69.32777063202136,2
119.83735734653501,2
142.11454434004523,0
124.32130362647221,2
94.63510650219271,2
78.89240256500177,2
53.20439678057592,2
67.14576619442934,2
42.49952821191283,0
24.379936859089657,0
13.31595330855182,2
60.238045753839316,2
39.53767388556749,2
47.14197243863611,2
11.573211906473944,2
17.332168775301497,0
53.01676405800715,2
13.882935763402317,2
10.301169595539175,2
41.65733944110017,2
54.34542023264863,2
89.89248764475171,2
121.94515539937035,0
108.87093260769926,3
75.01362103700082,3
61.094213688770374,3
64.4963881036267,2
37.91288517807313,2
61.98508814680308,2
106.64889770090709,2
140.3502715658525,0
125.73864121068502,0
130.77749715741825,0
153.5441143314417,0
187.69414722315975,0
160.83306818561402,0
111.33233490942622,0
63.32409464850341,0
26.697353938960823,0
50.03435251635288,0
96.86039734853179,0
146.10951235175244,0
134.45741028500908,2
91.26125431312794,2
60.38968048816427,2
63.51270613657881,2
97.41382264339155,2
141.46898381283037,2
175.45714811396672,0
129.29809641043133,0
87.84550688521485,0
61.49844600413907,0
70.09867737579958,0
105.41388527570254,0
146.0041577308587,0
109.69838959090424,0
88.9257029407142,0
94.54891904678365,0
122.99939426000132,0
162.71327887468155,0
153.07245904049182,2
126.14610788927392,2
116.48910582506623,2
128.06981423520665,2
156.23454597949313,2
193.88524024930197,2
236.53361949523426,2
281.9194221342904,2
328.9100875010548,2
376.9044379428773,2
397.5393620070846,0
422.3002968568417,0
451.1261317177837,0
483.28901009505245,0
518.1667399175575,0
555.2466899787787,0
594.1153169339422,0
634.442539101935,0
675.9658730449988,0
550.426406834854,2
520.0841406174148,2
492.75260887112245,2
468.9597340069697,2
449.26913179264903,2
434.24007307433715,2
392.19349814478187,2
346.6596997800766,2
302.4947871516477,2
260.3983647917464,2
221.55475820277093,2
180.60977897925721,0
136.0726046322005,0
97.14599123728688,0
73.3826365805002,0
79.74279223562296,0
83.59695003712366,0
79.8234523385917,2
61.89491022638523,0
40.64824642708256,2
31.66820715269323,2
73.75782191494692,2
122.32798249981526,2
151.95767966189914,2
107.6037912474959,2
71.4116222155486,2
60.45260011121327,2
27.39847258668226,2
49.22506368538822,2
37.65498821054698,0
14.490427882612414,0
18.8483928946796,2
47.38033433963015,2
13.618315245878819,2
43.859958329778486,2
6.668205597835038,2
4.477729434591483,2
47.91776814187423,2
36.90134700490026,2
32.52332334870537,2
31.680794561397594,2
33.42435658777803,2
73.58604619322553,0
102.46512282083971,0
114.35726157433355,2
99.03258708078594,3
60.75002090722557,0
41.85415880164117,0
45.855526358624715,2
63.63717091456903,2
105.0677618668122,2
139.20415235781167,0
152.09689273967413,0
156.27504755685774,0
175.71080724746707,0
206.1320432926082,0
158.5237103586685,0
108.17018274375866,0
57.81743786008086,0
7.502456715342425,0
42.909268324349846,0
93.26062282899409,0
143.61421294491663,0
125.46004236617158,2
77.59847453763426,2
36.809444899572604,2
41.72093354515957,2
84.72668833139916,2
132.92348901860316,2
168.00792899843287,0
119.18423183964211,0
72.33798664313466,0
36.20381874140986,0
49.38448601057358,0
92.82819682828223,0
140.8730652615244,0
131.75439855037044,0
115.09325553963276,0
119.47751344240353,0
142.98405384876813,0
177.72715363406695,2
173.9733995673148,2
150.9052631113178,2
142.9571499152652,2
152.51188369551792,2
176.75315628928146,2
210.67003416257506,2
250.35963213271464,2
293.48807462220316,2
337.6482523102687,0
352.8666343788174,0
374.01337077447243,0
400.1488965459308,0
430.3643291371907,0
463.8619772788595,0
499.98135953596176,0
538.1935729996859,0
578.0823567183851,0
619.3223878906052,0
661.6595376021746,0
530.1130364623434,2
498.64464935361406,2
470.1664105844306,2
445.2537222228718,2
424.53586657724213,2
408.6522664173947,2
382.2635257913979,2
335.5486432976371,2
289.8568764949475,2
245.76183129675744,2
204.30229413064018,2
167.4496683055469,2
123.99068534031072,0
79.5290613705183,0
47.80949514750097,0
57.06553248760033,0
78.41561297303626,0
58.6133413763056,0
40.856312429888845,2
60.82742673983571,2
55.2510115585981,2
86.46181387830595,2
118.7816986247962,2
134.54302460355575,0
95.40902044219075,2
51.429817329689506,2
34.707774348649096,2
8.500097503543397,2
41.70428741981809,2
49.30697911680387,0
35.03097768958219,0
43.986543650467794,2
40.38848571086122,0
6.522657863722157,2
51.886738197719104,2
28.61989044196158,2
22.912662557594874,2
48.28967666368636,2
62.70796856657308,2
25.398871396942596,0
11.516426105965293,2
26.12567106846728,2
49.61348332310202,0
86.77052556112848,0
87.90030983051102,2
95.66411242419832,0
46.80208430785687,0
16.060739781164926,0
19.863180894775233,2
48.32360926080697,2
96.44673898547266,2
116.20989473529568,0
139.92457430016142,2
169.21976314297544,2
198.93289236922513,0
210.3166074196547,0
160.60378673760232,0
111.39192608911272,0
63.85405666513741,0
28.30957594246406,0
50.79921981799919,0
97.0291638628069,0
145.95706623392522,0
121.66793720963959,2
71.52607221578825,2
21.553642034347252,2
29.1377222392371,2
79.17895157547868,2
126.57178442217352,0
164.5278540719486,0
114.42561907504431,0
64.42279194490126,0
15.52351866524955,0
36.95162964350625,0
86.738589180005,0
136.80359254618057,0
115.02756944168414,0
111.4505270872089,0
128.76410989187025,0
149.5800281450303,2
151.73349812462757,2
169.164993100751,2
176.16338057665536,2
169.4266487414104,2
177.53716973108027,2
198.684685796264,2
229.28926631295707,2
266.1068412981644,2
298.5627729910561,0
311.9965414403468,0
328.3527452635122,0
350.9069775250453,0
378.5521933195476,0
410.2595191410766,0
445.16066589861964,0
482.5618958544323,0
521.9246630032868,0
562.8361379872208,0
604.9807157451376,0
648.1163398221968,0
510.3632636368658,2
477.7091588247228,2
448.0051967762317,2
421.8763492463548,2
400.0249743280642,2
383.1845275503588,2
372.0368386003259,2
326.2105810030217,2
279.16258981517814,2
233.21994896395975,2
189.19210536797632,2
148.79116531761824,2
115.8773424644624,2
67.92612476440928,0
24.250553336635377,0
39.441488497502164,0
61.15244784283626,0
32.17218652648359,0
15.295977495208367,2
58.11181928102614,2
80.64785717420528,2
89.11863747432108,2
93.64029794314638,2
108.12803512076098,0
89.60302679225993,2
39.900154792163804,2
12.503949794988953,2
28.203437897713084,2
45.55609659377471,2
24.792850137488927,0
48.69375717571147,2
41.91808685270756,2
19.067143934741352,1
20.00459093509899,0
62.153489729989296,2
17.533577150273608,0
8.433919609045537,2
43.267926910078565,2
74.23727307687331,0
27.158880347686843,0
25.752470037161874,2
19.200990035996977,2
30.16105918615395,0
77.20549890834077,0
61.45692188476079,2
76.90514485798275,2
45.737187266361545,0
12.873672838082598,0
9.379230350905857,2
44.969300419764515,2
72.22597425385916,0
95.04338688356283,0
117.18987745408465,2
150.86429589416443,2
191.6520151420754,2
215.03017229015313,0
166.90927034123382,0
120.48654316777282,0
78.82508647914906,0
54.297185996763716,0
68.71319167041779,0
107.39311515269264,0
152.91585486652895,0
123.56127761197075,2
74.91317512613875,2
31.237577737372916,2
27.816506117595612,0
70.28724778424892,0
118.73479262246514,0
165.26785079185782,0
115.68500888839199,0
66.85333583003919,0
23.934249138331978,0
41.15350524977595,0
88.49640325734313,0
117.7084977750065,0
89.97304534544672,0
85.36800915850101,0
106.9250511005742,0
123.34520068391744,2
125.93952663023826,2
146.41046218529223,2
178.71651981390826,2
195.89701261496407,2
202.93002049684327,2
221.61004418204854,2
249.3323072141594,2
261.98444549915257,0
273.27846375126603,0
286.4941102013182,0
304.1670705176762,0
328.3087883035718,0
357.61069866861624,0
390.9130832016805,0
427.2803774720812,0
465.9942499256355,0
506.51553043607004,0
548.4422772454977,0
591.4741539510667,0
635.38508079139,0
491.2450691343815,2
457.34688783964106,2
426.33524576868024,2
398.8854007296386,2
375.7799716114192,2
357.8624917590842,2
345.9408049700896,2
318.80135027470124,2
270.6424290521734,2
223.1262177191443,2
176.77439559892613,2
132.81451104001644,2
94.64339217437576,2
65.60948165777704,0
17.089057439572873,0
35.44546464895771,0
52.26673972524801,0
6.015235332282575,0
14.152838416277286,2
57.731609776391984,2
90.0894745089243,2
63.29204309179247,2
69.49470531672084,2
81.75038521709308,0
90.34812321561267,2
44.05233834044611,2
22.575968217030066,2
44.87399530892062,2
33.85558764018159,2
2.9057211859734884,0
24.133984029068667,2
21.924731721113282,2
7.747195040314161,1
44.578660692426546,0
63.70817505735077,0
18.573426791898175,0
31.919884864097867,2
31.622333057015933,0
57.60602258739334,0
45.20987448951887,1
26.947709685324956,2
26.529168504308178,0
27.558691656226912,0
63.63183203326922,2
35.057803874963156,2
57.96047094786141,2
58.26603342158882,0
38.407328455184555,0
34.39478620049906,2
41.48927789494124,2
46.468398305636114,0
72.25539370285263,2
96.38260536180533,2
135.22647335303722,2
179.47217662180748,2
215.84597931845005,2
176.98912784167442,0
134.26587836101217,0
98.74723913835551,0
80.60114024086133,0
90.90671721022045,0
122.69234448496097,0
163.90369920403992,0
130.8935803257937,2
83.15979027587,0
33.44829010667153,0
17.227186573176073,0
66.70492047575311,0
116.5201142290884,0
166.36883919542916,0
122.77735158073011,0
78.67656245870214,0
48.024186007154654,0
58.50975680668186,0
97.67889094259564,0
100.5066225910062,0
66.03447112910425,0
59.63034889982331,0
87.67721738068278,0
97.23937561815237,2
100.49910887061948,2
125.12707713639621,2
161.63359224801118,2
203.72911266608307,2
228.56796453874406,2
240.8791694168825,0
233.23510902261538,0
235.7945126611087,0
248.2418849500852,0
261.1846898790679,0
280.39455430181334,0
306.33129513195877,0
337.4464190075999,0
372.443220695522,0
410.3284558448624,0
450.37243812921184,0
492.04695761447016,0
534.9695797715342,0
578.8611627440772,0
623.5154987086428,0
472.835069473494,2
437.63785564809484,2
405.2353761896353,2
376.3517023041004,2
351.85582700373294,2
332.7194274985453,2
319.9066077781973,2
313.4577569731676,2
264.5065735291174,2
215.8243986721093,2
167.64853121281297,2
120.59038859161709,2
76.73817731380186,2
46.330265101867674,2
37.384321143853995,0
48.566705117598254,0
45.54575395846963,0
20.950517843706347,0
36.69216941024933,0
53.43183571397386,0
74.61726372900476,2
38.356726810801995,2
47.87606848110603,2
55.46337513808983,0
68.18229783730564,2
49.702366504998075,2
9.97266922192088,2
34.00393687025703,2
40.23230597841573,2
24.82813343673468,2
2.616022878739286,2
3.3997893598654607,2
17.086103210470096,0
50.108049277659,0
67.16827191712642,2
39.86732143604112,0
25.014219917560478,0
5.349213598161444,0
48.36697523937408,0
18.739451308595836,1
13.395954012792943,2
23.013703510285033,0
44.842766542439435,0
53.789478116195504,2
9.096898551732977,2
46.96822613987395,2
73.08862181582943,0
35.825919425783724,0
31.001098088368128,2
17.49699327943439,2
22.44188932755328,0
46.8203196440424,2
79.0398899994189,2
123.34430754774324,2
170.5617967452715,2
189.55617787277444,2
190.24436088759091,0
151.4566545774482,0
121.20317441495425,0
106.98836522210958,0
114.92669971155125,0
141.33311457509632,0
174.26102188153212,1
136.2116003650148,0
88.42031436800748,0
45.173838710376124,0
34.948510938635366,0
73.21442720013098,0
120.23882374338962,0
168.85528653906906,0
134.78498669073855,0
96.49971516703764,0
73.76586006558038,0
80.96150242401767,0
106.19928238780379,0
78.11717392198301,0
45.02831551165458,0
35.006635868365876,0
73.09705659177685,0
71.40418570812098,2
75.76921539508932,2
106.20301728842082,2
147.35215071203987,2
192.46111797129967,2
234.09280524783347,0
215.35872642000234,0
206.80296606126487,0
209.67557640969474,0
223.53629125190912,0
236.13035176016152,0
257.14980698514654,0
285.1180678679128,0
318.20714140926185,0
354.98678177734155,0
394.424619844812,0
435.7981869404601,0
478.60425396297154,0
522.4893089970437,0
567.2013572712393,0
612.557686421232,0
455.21919559354393,2
418.6743259889822,2
384.799378191465,2
354.3624936010241,2
328.32268872342024,2
307.7991966489734,2
293.9506774159031,2
287.74312445012055,2
260.9232850629209,2
211.60371144296116,2
162.37050833868452,2
113.33954876650512,2
64.97451056755877,2
22.18172750893233,2
40.706620366919715,2
69.73279472491058,0
30.777344295486316,0
21.337096373821794,0
13.095150892265263,0
40.927419158565854,0
66.48997187297309,2
18.39018390536426,2
34.00466141050988,2
29.510226613814744,0
50.264459054233384,0
27.362518010588172,2
16.574404334557155,2
40.98597229947954,2
59.09882254696368,2
49.3613841378052,2
28.85906573592284,2
1.988650806891511,0
43.44003399783316,0
55.77015093391433,2
41.218020058401656,2
35.08044739116182,0
16.437284217990886,0
21.421109185968568,0
49.775407104888146,1
7.746550259476782,1
32.16099915977336,2
32.82814397477341,0
68.29250447353998,0
56.02839596316142,2
18.386546704768215,2
49.53983779335011,2
65.83527681428907,0
17.01420880186149,0
11.592490723689542,2
17.10367397429959,2
15.797798056988428,0
23.770727550672685,2
67.87164476830431,2
116.37393654524757,2
163.48114993992408,2
163.32545298908965,2
177.27951396181876,2
171.03328170044128,0
145.02058822462865,0
133.40945941519007,0
139.83507402098536,0
162.1671816928199,0
152.30743814167386,1
128.85465084122117,1
100.609550268131,0
66.06177677516523,0
59.56194583258392,0
87.5940352097507,0
120.62892000627333,2
157.37123767174825,2
150.53625810771777,0
117.62631147476367,0
99.89037636550492,0
105.29829387700363,0
89.94270558849973,0
54.1400969150395,0
33.1080405727744,0
17.22658185701959,0
66.33718608977519,0
46.29495901298636,2
52.75863646572593,2
91.12030391693243,2
136.75272937749887,2
184.33190784409626,2
211.01889950256472,0
190.0987990629831,0
180.3827139366216,0
183.6579296141967,0
197.85827750345854,0
211.42180014034042,0
234.58976589320557,0
264.85281056522075,0
300.07084047443453,0
338.700496765878,0
379.70059035208834,0
422.37994898708337,0
466.27615537656203,0
511.07417465691634,0
556.5546487666634,0
602.5613890467471,0
438.4931670043768,2
400.56219444543297,2
365.1387351717807,2
333.0256478446386,2
305.2709974932245,2
283.1606383265306,2
268.0957472793286,2
261.29845399502847,2
259.6400134045277,2
210.6494432593882,2
161.3184515966483,2
112.03182060000898,2
62.89824465877371,2
15.465135032902065,2
37.419544788175024,2
81.21752275628432,0
34.952420703562936,0
27.043753722321973,0
19.956385707345543,0
43.55152818140958,0
68.3787566255335,2
24.632576724167134,2
37.710890476167584,2
8.193165592704899,0
41.43882060401461,0
6.632109254005416,2
43.029935385830655,2
59.29458258338706,2
82.2696661018666,2
73.50964413420525,2
55.32138360037602,2
28.168149984105252,0
57.83127690279762,0
41.164001570315364,2
16.96702933521792,2
32.49146794572379,2
28.87856361481214,2
47.861481860511155,0
59.83194452384013,1
26.535194068167492,2
48.62518984381746,2
55.02131633219198,0
87.9395833016087,0
69.18547276999736,2
37.37769558400978,2
27.65540495049706,2
68.76175505921516,0
26.40217501799778,0
14.168949334308975,2
16.53209739246541,0
34.498331958722666,2
18.427083039805957,2
66.08611408178778,2
115.21034591483077,2
137.37238674124808,2
137.1876957369005,2
153.48300228440218,2
181.88095225375406,2
169.6269489123497,0
159.84762905263426,0
165.23055435424757,0
169.74576949514477,1
132.02166586417408,1
104.20259094399633,1
95.39012306308771,1
73.03793148442371,2
49.51355007612318,2
66.4107870641101,2
102.91965565849533,2
133.28558369119872,0
124.52309717239709,0
134.3167726746731,0
113.19859043722234,0
85.85468329336561,0
79.38912432328121,0
34.08234696234769,0
29.676040160513054,0
12.510866728994435,0
61.798573165763194,0
24.279469739704606,2
35.03669568492356,2
82.02604555336615,2
130.73399009791655,2
179.76780110702947,2
188.83850697804917,0
165.21891944643437,0
153.98047352562298,0
157.7916838902398,0
171.785016315516,0
187.19600928410196,0
212.93217509537556,0
245.77013312313437,0
283.2494645059665,0
323.76100221630554,0
366.2986684818213,0
410.23117617033483,0
455.1532403622027,0
500.79701828857316,0
546.9801991047525,0
593.5751870609275,0
422.7626137032693,2
383.42213548001433,2
346.385498570197,2
312.4748304256009,2
282.8185018282377,2
258.88418718299033,2
242.37414171920167,2
234.8600952581859,2
237.19885018678676,2
204.51228101642366,2
164.5734260473053,2
116.86688306858852,2
71.36003314562659,2
37.254765645891,2
50.4480737764436,2
90.85144120662655,0
53.83025243379281,0
49.08218389077094,0
45.0182002845019,0
59.32964664980379,0
79.57355113499625,2
47.71722338555342,2
26.590860227412033,0
25.78777703887329,0
25.132857548586415,2
27.21891937226893,2
61.81708344368878,2
82.1793088902799,2
106.9837363628116,2
94.99954914340667,2
60.1523681072977,2
23.125453597587725,2
47.71676014069035,2
23.346596793542183,2
16.686565648221183,2
28.09190156648805,2
23.836708105723783,2
72.05490330462375,2
56.98565893479981,2
7.858784603493206,2
36.57824809022605,2
79.86617050691807,0
105.20749131427546,0
80.41674526807112,2
31.52282489609242,2
19.067747889585707,2
67.65020437856658,2
47.98770919264188,2
34.24630012306859,2
22.381032781111024,0
48.614273617404706,2
38.93163282961189,2
74.36226962556401,2
120.02254080450243,2
111.43545020706787,2
111.20847707240557,2
130.71949213057857,2
163.0289661253427,2
179.0373431393956,0
166.00572401891355,0
166.72272957659663,0
156.2312565511264,1
114.29522030870922,1
80.71199489606633,1
69.00407484900553,1
58.443957252986394,2
23.294219095336892,2
49.94711184308738,2
86.18267988786097,2
108.92918844025438,0
98.05251454973114,0
110.18424227572224,0
96.1832028929025,0
61.86266480481538,0
56.64310596876846,0
28.172002115301744,0
22.66457483657427,0
27.928560573032183,0
66.55856327105721,0
20.913297185748277,2
32.76069245519505,2
80.96399182317221,2
129.93405191368285,2
179.04164915745625,2
167.9061011160507,0
140.9205267606253,0
127.60742530114341,0
132.16576155829364,0
145.8556879230443,0
163.66749213373674,0
192.48190054567473,0
228.16694298783435,0
267.9907356976844,0
310.3628448450805,0
354.36888902713264,0
399.46770793720407,0
445.3258240129117,0
491.72919666093804,0
538.5352016850139,0
585.6455796408035,0
408.1426543844424,2
367.39022639347183,2
328.6950176719907,2
292.87555294827735,2
261.11981381043285,2
235.08205227719785,2
216.8333123697769,2
208.43045008354684,2
211.0531351221153,2
188.94989855863994,2
150.01681843926298,2
118.53249771027002,2
79.47239519550261,2
43.07017603584772,2
46.655897620993166,2
85.32904785185318,2
50.39903047118011,2
29.640417134809454,2
63.28664181820686,2
80.90035681411689,0
76.81668057112516,0
60.30349553258401,0
23.79372342240331,0
25.28131057074157,0
2.0559606436428135,2
47.527653679141444,2
38.43882911275569,2
66.37295902000024,2
110.069568013088,2
104.97742176364913,2
56.022386833067756,2
8.100453554510468,2
42.446603329920315,2
24.69801297557432,2
32.47741886639858,2
28.436772962585543,2
23.849347990637927,2
71.61998993119039,2
63.21115476414204,2
19.23665136562936,2
33.96000703786328,2
63.43911264563303,2
99.74617398869867,2
86.29142592342528,2
44.63049974278058,2
36.931565162725995,2
74.58158549577787,2
68.35637046905286,2
56.42217180895334,0
46.153185271405796,0
70.27200893196655,2
63.97961725835266,2
80.05169715004679,0
97.43248091136604,0
85.82626146886764,2
85.53238058181773,2
109.63433299970275,2
146.5525397070398,2
155.00092625191988,0
139.80149308526921,0
140.64919413264508,0
146.30163378926565,1
100.49172652992404,1
59.76838232938285,1
42.72535947210324,1
53.83704452571973,2
5.93777034134257,2
30.812171607143636,2
75.25955292317288,2
85.83514142838035,0
71.58349803157779,0
87.41692103123135,0
84.20232226929122,0
41.04325552401435,0
32.68237467956343,0
42.74711779955965,0
39.34845380676384,0
52.963130122174206,0
76.69742831321564,2
41.071197633309296,2
48.172113287848575,2
88.22469753136093,2
134.4461008432327,2
182.19934606052823,2
148.7494779156902,0
117.56472245792786,0
101.2863751039611,0
106.95304662035834,0
120.16350354634328,0
141.18528198418457,0
173.66597484196313,0
212.41138835987076,0
254.57579457183638,0
298.7134970067511,0
344.0644174434828,0
390.20419883550943,0
436.8813399650332,0
483.9386946599601,0
531.2735200087096,0
578.8159938016648,0
394.7567023152704,2
352.6176472621939,2
312.2479768966674,2
274.4317615977594,2
240.37915572481486,2
211.9141191648142,2
191.54558739757104,2
182.01331432738928,2
185.0004074205669,2
176.01185450012602,2
133.52626571075265,2
96.97273209747878,2
70.80548828776115,2
23.835251223119695,2
29.81161361666628,2
77.29969677222617,2
41.429998839585615,2
7.792024845449961,2
56.36032049695902,2
102.02655809693061,0
58.32304936754779,0
33.840479421302526,0
34.6745468899171,0
35.70817998790581,0
22.94368328132367,2
44.85407471311154,2
12.803597396624347,2
55.511882979854754,2
103.7529638008093,2
109.15435864160963,2
63.72032709182174,2
31.59201291643895,2
52.23146826214042,2
45.56888434610964,2
50.197323334902144,2
32.02430789209063,2
28.045157495649345,2
73.0158857753136,2
74.86561263554655,2
39.870737851618195,2
23.64611424029023,2
46.290795427015546,2
73.2741629714622,2
88.27587899098366,2
66.2696852312122,2
61.36697735999366,2
89.16182506354338,2
91.89101804508907,2
78.80752412281903,0
71.83959835077587,0
60.393247579142546,0
67.47669857667272,0
53.739514722964685,0
77.213899858692,0
60.959293171343205,2
60.546280873481074,2
91.39658659637699,2
133.33525451736202,2
131.90055258269723,0
113.72166401994681,0
114.75854092254413,0
134.56769021566436,0
92.38663002283214,1
45.07416309307686,1
17.057478323753937,1
57.56035277155313,1
26.129860588229185,2
24.57380144335964,2
72.8154757077194,2
65.3556198836036,0
45.11880397508869,0
67.41252059616659,0
79.5637389074746,0
30.719785568960567,0
18.150419145224323,0
65.28835658314641,0
63.12306197368625,0
78.94167312798493,0
92.29866471278967,2
65.86292187839248,2
70.49424536656589,2
102.04685196465707,2
143.77087577244285,2
174.5372342845692,0
132.14320599425236,0
95.84309394998479,0
75.07203604816128,0
82.53309920930084,0
94.90126177450527,0
120.33724901170919,0
157.07284152306167,0
198.94293266559123,0
243.30980553484883,0
289.02449743428224,0
335.53502967206794,0
382.54962988896267,0
429.90129028682946,0
477.48803726905066,0
